,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount
8544,3.0,1425000.0,7.0,3013.0,3.0,3.0,2.0,305.0,220.0,2007.0,-37.8149,144.8942,6543.0
8545,3.0,872500.0,7.0,3013.0,3.0,1.0,2.0,189.0,85.0,1920.0,-37.8145,144.8808,6543.0
8546,4.0,1455000.0,7.0,3013.0,4.0,1.0,1.0,328.0,140.0,1920.0,-37.8097,144.8906,6543.0
8547,1.0,331000.0,7.0,3013.0,1.0,1.0,1.0,0.0,54.0,1970.0,-37.8105,144.8952,6543.0
8548,3.0,950000.0,7.0,3013.0,3.0,2.0,2.0,287.0,210.68,2002.0,-37.8233,144.8825,6543.0
8549,3.0,1000000.0,2.5,3067.0,3.0,1.0,0.0,198.0,98.0,1900.0,-37.8025,144.9939,4019.0
8550,2.0,870000.0,2.5,3067.0,2.0,2.0,1.0,0.0,86.0,2013.0,-37.8055,144.9961,4019.0
8551,2.0,1050000.0,2.5,3067.0,2.0,1.0,0.0,129.0,128.0,1890.0,-37.8099,145.0027,4019.0
8552,2.0,1242000.0,2.5,3067.0,2.0,1.0,1.0,249.0,98.0,1940.0,-37.8052,144.9963,4019.0
8553,3.0,1165000.0,2.5,3067.0,3.0,2.0,0.0,92.0,114.0,1888.0,-37.797,144.9957,4019.0
8554,3.0,872500.0,13.5,3042.0,3.0,1.0,1.0,594.0,301.87891634478484,1950.0,-37.7203,144.8757,3464.0
8555,3.0,720000.0,13.5,3042.0,3.0,2.0,2.0,305.0,136.0,2008.0,-37.7284,144.8874,3464.0
8556,3.0,985000.0,13.5,3042.0,3.0,1.0,1.0,841.0,-157.6747253358875,1923.4966386729684,-37.7251,144.8785,3464.0
8557,3.0,510000.0,13.5,3042.0,3.0,1.0,1.0,488.0,217.0,1960.0,-37.7191,144.8857,3464.0
8558,2.0,480000.0,13.5,3042.0,2.0,1.0,1.0,128.0,92.0,2009.0,-37.7216,144.8837,3464.0
8559,3.0,800000.0,13.9,3020.0,4.0,2.0,5.0,689.0,128.0,1951.0,-37.7776,144.8167,2185.0
8560,2.0,420000.0,13.9,3020.0,2.0,1.0,1.0,192.0,88.0,1970.0,-37.7832,144.8275,2185.0
8561,3.0,700000.0,13.9,3020.0,3.0,1.0,2.0,697.0,-450.0516826628076,1940.8106479339701,-37.7841,144.8169,2185.0
8562,3.0,580000.0,13.9,3020.0,3.0,2.0,2.0,250.0,129.0,2013.0,-37.7798,144.8156,2185.0
8563,1.0,200000.0,13.9,3020.0,1.0,1.0,1.0,1175.0,35.0,1970.0,-37.7849,144.8272,2185.0
8564,3.0,621000.0,13.9,3020.0,3.0,1.0,3.0,547.0,140.0,1911.696992568698,-37.7765,144.8123,2185.0
8565,3.0,600000.0,13.9,3020.0,3.0,1.0,1.0,181.0,129.0,2000.0,-37.7815,144.8128,2185.0
8566,3.0,840000.0,13.8,3018.0,3.0,1.0,2.0,577.0,-13.447988148892506,1981.4419591259873,-37.864,144.8161,5301.0
8567,5.0,1480000.0,13.8,3018.0,5.0,3.0,4.0,725.0,201.0,1980.0,-37.8712,144.8107,5301.0
8568,2.0,600000.0,13.8,3018.0,2.0,1.0,2.0,190.0,-139.21003154917838,2012.3204155374851,-37.8718,144.819,5301.0
8569,2.0,597500.0,13.8,3018.0,2.0,1.0,2.0,178.0,-417.6619233225017,2009.0,-37.8701,144.8209,5301.0
8570,3.0,1165000.0,13.8,3018.0,3.0,1.0,2.0,700.0,-23.06862063262315,1960.4662603216898,-37.8707,144.8076,5301.0
8571,4.0,1295000.0,13.8,3018.0,3.0,1.0,2.0,725.0,111.83044021209781,1977.8585754872383,-37.8678,144.816,5301.0
8572,2.0,1450000.0,11.0,3147.0,2.0,1.0,1.0,627.0,51.4040487500114,1919.3034389445336,-37.8689,145.0882,3052.0
8573,2.0,925000.0,11.0,3147.0,2.0,1.0,2.0,257.0,246.69643280794008,2018.0531094255564,-37.866,145.089,3052.0
8574,4.0,2220000.0,11.0,3147.0,4.0,3.0,2.0,480.0,244.0,2016.0,-37.8726,145.0716,3052.0
8575,3.0,1912500.0,11.0,3147.0,3.0,2.0,2.0,869.0,855.4518738649655,1917.0315387145522,-37.8686,145.0721,3052.0
8576,4.0,2085000.0,11.0,3147.0,4.0,2.0,2.0,705.0,-109.79386906112202,1935.1249245473791,-37.8635,145.0895,3052.0
8577,3.0,1380000.0,9.7,3103.0,3.0,2.0,1.0,548.0,787.1157444930501,1966.3523089379871,-37.8021,145.0637,5682.0
8578,2.0,825000.0,9.7,3103.0,2.0,2.0,2.0,288.0,73.15929410878343,1926.1946472744712,-37.8078,145.1031,5682.0
8579,3.0,1670000.0,9.7,3103.0,3.0,1.0,1.0,534.0,-295.4722142813909,1956.1154646683876,-37.8114,145.0793,5682.0
8580,3.0,1680000.0,9.7,3103.0,3.0,3.0,1.0,329.0,178.0,2005.0,-37.8101,145.0844,5682.0
8581,2.0,1005000.0,10.9,3012.0,2.0,1.0,2.0,780.0,156.0,1950.0,-37.8241,144.8419,962.0
8582,3.0,1520000.0,1.8,3053.0,3.0,2.0,2.0,214.0,-315.08199533247307,1993.0,-37.8177,144.8496,6786.0
8583,2.0,960000.0,1.8,3053.0,2.0,2.0,1.0,0.0,90.0,1860.0,-37.7947,144.9724,6786.0
8584,2.0,995000.0,1.8,3053.0,2.0,2.0,1.0,0.0,110.0,2000.0,-37.7973,144.9712,6786.0
8585,1.0,490000.0,1.8,3053.0,1.0,1.0,1.0,0.0,51.0,2009.0,-37.7998,144.9689,6786.0
8586,2.0,500000.0,1.8,3053.0,2.0,1.0,1.0,4076.0,151.65324220948057,1941.491902602445,-37.7941,144.9678,6786.0
8587,4.0,1750000.0,10.3,3084.0,4.0,2.0,2.0,707.0,217.0,1956.0,-37.762,145.0645,1651.0
8588,5.0,2710000.0,10.3,3084.0,5.0,3.0,2.0,1001.0,484.4466348281659,1930.0,-37.7605,145.0593,1651.0
8589,1.0,503000.0,1.5,3002.0,1.0,1.0,1.0,0.0,-2.3754275233348636,1953.9589132245028,-37.8161,144.9845,3040.0
8590,2.0,810000.0,1.5,3002.0,2.0,1.0,1.0,944.0,-193.12984580557782,1936.3339935259544,-37.8144,144.9896,3040.0
8591,4.0,4275000.0,1.5,3002.0,4.0,2.0,2.0,326.0,-210.1189295883641,1970.0,-37.8133,144.9865,3040.0
8592,1.0,385000.0,8.5,3185.0,1.0,1.0,1.0,1851.0,1114.7341416189217,1976.4147779692523,-37.8822,144.9994,4898.0
8593,3.0,850000.0,8.5,3185.0,3.0,2.0,2.0,114.0,145.0,1995.0,-37.8857,145.0011,4898.0
8594,2.0,740000.0,8.5,3185.0,2.0,1.0,1.0,0.0,97.0,1960.0,-37.8881,145.0097,4898.0
8595,3.0,1940000.0,8.5,3185.0,3.0,2.0,2.0,439.0,-292.3730065704223,1912.0,-37.892,145.0103,4898.0
8596,2.0,595000.0,8.5,3185.0,2.0,1.0,1.0,0.0,399.2056572333838,1944.0360360035418,-37.886,145.0008,4898.0
8597,2.0,632500.0,8.5,3185.0,2.0,1.0,1.0,0.0,76.0,1968.0,-37.8817,145.0032,4898.0
8598,2.0,687000.0,7.7,3184.0,2.0,1.0,1.0,1912.0,126.47360163655328,1970.0,-37.8795,144.98,8989.0
8599,2.0,1260000.0,7.7,3184.0,2.0,2.0,2.0,626.0,125.0,2008.0,-37.8865,144.9874,8989.0
8600,2.0,695000.0,7.7,3184.0,2.0,1.0,1.0,845.0,-86.20117818453885,1970.0,-37.8888,144.991,8989.0
8601,3.0,950000.0,7.7,3184.0,3.0,1.0,1.0,0.0,435.99529956505864,1854.464057434383,-37.8794,144.9804,8989.0
8602,1.0,360000.0,7.7,3184.0,1.0,1.0,0.0,0.0,39.5,1959.0,-37.8749,144.9799,8989.0
8603,3.0,1875000.0,7.7,3184.0,3.0,2.0,2.0,270.0,146.7733439693415,1895.6842534212378,-37.8805,144.9933,8989.0
8604,2.0,642000.0,7.7,3184.0,2.0,1.0,0.0,0.0,1168.4325687155713,1960.0,-37.8753,144.9902,8989.0
8605,3.0,1520000.0,7.7,3184.0,3.0,2.0,1.0,362.0,138.0,1900.0,-37.8772,144.9904,8989.0
8606,5.0,2275000.0,7.7,3184.0,5.0,2.0,1.0,399.0,231.90948470509701,1910.0,-37.8777,144.9915,8989.0
8607,2.0,800000.0,7.7,3184.0,2.0,2.0,2.0,0.0,92.0,2001.0,-37.8857,144.9884,8989.0
8608,2.0,500000.0,7.7,3184.0,2.0,1.0,1.0,0.0,76.0,1960.0,-37.8777,144.9891,8989.0
8609,1.0,490000.0,7.7,3184.0,1.0,1.0,1.0,0.0,53.0,2002.0,-37.8852,144.9877,8989.0
8610,4.0,1291000.0,9.4,3041.0,4.0,2.0,2.0,521.0,157.0,1945.0,-37.7372,144.9022,1308.0
8611,2.0,810000.0,9.4,3041.0,2.0,2.0,1.0,175.0,-424.4398307459828,2000.5707650378163,-37.7417,144.9079,1308.0
8612,2.0,415500.0,9.4,3041.0,2.0,1.0,1.0,82.0,-687.8446704083789,1970.0,-37.743,144.9084,1308.0
8613,2.0,1100000.0,1.6,3065.0,2.0,2.0,1.0,81.0,136.0,1990.0,-37.7976,144.9778,5825.0
8614,2.0,1350000.0,1.6,3065.0,2.0,1.0,2.0,6261.0,117.0,1999.0,-37.799,144.975,5825.0
8615,2.0,600000.0,1.6,3065.0,2.0,1.0,1.0,2122.0,126.26721771516046,1952.8914509870085,-37.7967,144.9836,5825.0
8616,2.0,1350000.0,1.6,3065.0,2.0,1.0,0.0,131.0,110.0,1900.0,-37.7999,144.9776,5825.0
8617,3.0,2725000.0,1.6,3065.0,3.0,2.0,1.0,0.0,-419.4353129601391,1865.8618599940542,-37.8007,144.9833,5825.0
8618,2.0,1050000.0,1.6,3065.0,2.0,1.0,1.0,87.0,-218.10977291059638,2000.0,-37.7959,144.9802,5825.0
8619,3.0,1326000.0,1.6,3065.0,3.0,2.0,2.0,718.0,181.71695812466754,2006.0,-37.8065,144.9781,5825.0
8620,2.0,1200000.0,1.6,3065.0,2.0,1.0,0.0,63.0,-1132.4827294813767,1900.0,-37.8018,144.9825,5825.0
8621,2.0,681500.0,1.6,3065.0,2.0,1.0,1.0,0.0,83.20326651131597,2000.0541518293776,-37.7964,144.9839,5825.0
8622,3.0,680000.0,13.6,3043.0,3.0,2.0,1.0,277.0,168.0,2010.0,-37.7039,144.8986,1071.0
8623,3.0,741000.0,13.6,3043.0,3.0,2.0,2.0,585.0,-35.732477100170996,1946.9662049197805,-37.7055,144.8943,1071.0
8624,4.0,990000.0,13.6,3043.0,4.0,2.0,2.0,702.0,170.0,2003.0,-37.7071,144.8989,1071.0
8625,4.0,970000.0,13.6,3043.0,4.0,2.0,3.0,737.0,265.0,2010.0,-37.7088,144.8938,1071.0
8626,3.0,485000.0,14.5,3047.0,3.0,1.0,2.0,630.0,105.23,1970.0,-37.6822,144.9108,851.0
8627,4.0,618000.0,14.5,3047.0,4.0,1.0,2.0,604.0,855.951656052395,1985.197086328604,-37.6875,144.9102,851.0
8628,3.0,616000.0,14.5,3042.0,3.0,1.0,2.0,431.0,236.79818757112474,1945.1292434554775,-37.721,144.8584,1119.0
8629,3.0,773000.0,14.5,3042.0,3.0,2.0,2.0,650.0,150.0,1980.0,-37.724,144.8514,1119.0
8630,1.0,355000.0,4.2,3031.0,1.0,1.0,1.0,2581.0,192.3331048213597,1989.8806459371972,-37.7979,144.9265,5263.0
8631,1.0,425000.0,4.2,3031.0,1.0,1.0,1.0,0.0,46.0,2000.0,-37.7886,144.9253,5263.0
8632,2.0,535000.0,4.2,3031.0,2.0,2.0,1.0,2592.0,70.0,2012.0,-37.7961,144.9261,5263.0
8633,2.0,500000.0,4.2,3031.0,2.0,1.0,1.0,0.0,86.0,2000.0,-37.7897,144.9228,5263.0
8634,2.0,525000.0,4.2,3031.0,2.0,1.0,1.0,0.0,73.0,2011.0,-37.7912,144.9318,5263.0
8635,2.0,1110000.0,4.2,3031.0,2.0,1.0,0.0,155.0,-309.3893184310674,1933.042561140774,-37.7989,144.9275,5263.0
8636,3.0,917500.0,4.2,3031.0,3.0,1.0,1.0,98.0,101.0,1997.0,-37.791,144.9323,5263.0
8637,2.0,730000.0,4.2,3031.0,2.0,2.0,1.0,2135.0,181.50084629665565,2012.0,-37.7956,144.935,5263.0
8638,2.0,811000.0,4.2,3031.0,2.0,1.0,0.0,113.0,359.7300104812458,1911.4991846253097,-37.7898,144.9276,5263.0
8639,3.0,1190000.0,4.2,3031.0,3.0,2.0,1.0,180.0,-61.65603769577815,1968.2236110095175,-37.7973,144.9208,5263.0
8640,2.0,903000.0,4.2,3031.0,2.0,1.0,0.0,184.0,-411.2006603135974,2012.8538537235331,-37.7964,144.9339,5263.0
8641,3.0,902500.0,4.2,3031.0,3.0,1.0,1.0,0.0,125.0,2003.0,-37.7954,144.9259,5263.0
8642,4.0,1817000.0,4.2,3031.0,4.0,2.0,1.0,309.0,24.78454978265067,2003.874449754847,-37.791,144.928,5263.0
8643,2.0,528000.0,4.2,3031.0,2.0,1.0,1.0,0.0,658.6296302255299,1975.0,-37.7928,144.9279,5263.0
8644,2.0,1000000.0,4.2,3031.0,2.0,1.0,0.0,159.0,-122.85595996760816,2020.1895120090437,-37.7985,144.9307,5263.0
8645,1.0,380000.0,4.2,3031.0,1.0,1.0,1.0,2592.0,27.35333484035651,1889.4480106050744,-37.7961,144.9261,5263.0
8646,4.0,1817000.0,4.2,3031.0,4.0,2.0,1.0,309.0,579.364736486054,1969.0383698810622,-37.791,144.928,5263.0
8647,3.0,1420000.0,4.1,3206.0,3.0,1.0,0.0,112.0,-194.45965226544348,1966.1607692603275,-37.8447,144.9604,2019.0
8648,2.0,1335000.0,4.1,3206.0,2.0,1.0,1.0,107.0,-70.80818528385913,1900.0,-37.8468,144.9612,2019.0
8649,2.0,1300000.0,4.1,3206.0,2.0,1.0,0.0,132.0,80.0,1900.0,-37.8527,144.9657,2019.0
8650,4.0,2860000.0,4.1,3206.0,4.0,3.0,2.0,160.0,9.101018854571194,1982.7730772635093,-37.8471,144.9595,2019.0
8651,3.0,1630000.0,4.1,3206.0,3.0,1.0,0.0,143.0,-1004.2285968054862,2008.4581920827143,-37.8484,144.963,2019.0
8652,3.0,2250000.0,4.1,3206.0,3.0,2.0,1.0,148.0,146.0,1890.0,-37.8496,144.963,2019.0
8653,2.0,1035000.0,14.6,3189.0,2.0,1.0,1.0,593.0,-152.31341923530098,2000.5001336407765,-37.9396,145.0519,2555.0
8654,3.0,1321000.0,14.6,3189.0,3.0,1.0,2.0,688.0,198.3833233701963,1956.0,-37.9432,145.0462,2555.0
8655,2.0,742500.0,14.6,3189.0,2.0,1.0,1.0,179.0,101.0,2001.0,-37.9369,145.0473,2555.0
8656,3.0,860000.0,14.6,3189.0,3.0,1.0,2.0,601.0,104.0,1970.0,-37.9409,145.0602,2555.0
8657,3.0,2161000.0,2.3,3051.0,3.0,2.0,1.0,230.0,245.0,1900.0,-37.7987,144.9434,6821.0
8658,3.0,1485000.0,2.3,3051.0,3.0,1.0,1.0,198.0,95.0,1968.0,-37.8029,144.9459,6821.0
8659,2.0,940000.0,2.3,3051.0,2.0,1.0,0.0,89.0,65.0,1890.0,-37.9394,145.089,6821.0
8660,3.0,770000.0,14.7,3167.0,3.0,1.0,1.0,590.0,132.0,1960.0,-37.918,145.085,3692.0
8661,3.0,985100.0,14.7,3167.0,3.0,1.0,2.0,621.0,-161.66485790380202,1950.0,-37.9115,145.0889,3692.0
8662,4.0,1410000.0,14.7,3167.0,4.0,2.0,4.0,590.0,161.0,1950.0,-37.9316,145.0821,3692.0
8663,3.0,815000.0,14.7,3167.0,3.0,1.0,2.0,393.0,1605.4425309222577,2026.1961095401923,-37.9233,145.1062,3692.0
8664,3.0,1042500.0,14.7,3167.0,3.0,1.0,4.0,658.0,146.0,1950.0,-37.9176,145.0839,3692.0
8665,3.0,815000.0,9.1,3015.0,3.0,2.0,2.0,148.0,362.14391755157,1978.1709392574012,-37.8287,144.8705,984.0
8666,2.0,321000.0,9.1,3015.0,2.0,1.0,1.0,0.0,-68.16658187346027,1970.0,-37.8288,144.8711,984.0
8667,3.0,995000.0,9.1,3015.0,3.0,1.0,0.0,669.0,1259.5712350923782,1949.0972883009056,-37.8303,144.8679,984.0
8668,3.0,1290000.0,9.1,3015.0,3.0,1.0,3.0,715.0,-635.2448403612406,1930.7931399513336,-37.8289,144.8718,984.0
8669,2.0,300000.0,9.1,3015.0,2.0,1.0,1.0,0.0,1520.528097927676,1970.0,-37.8288,144.8711,984.0
8670,2.0,505000.0,1.2,3006.0,2.0,1.0,1.0,0.0,-121.21265823590375,1963.4879933963243,-37.8242,144.9626,8400.0
8671,2.0,595000.0,1.2,3006.0,2.0,1.0,1.0,0.0,75.0,1998.0,-37.8288,144.9679,8400.0
8672,2.0,580000.0,1.2,3006.0,2.0,1.0,1.0,0.0,79.0,1995.0,-37.8273,144.9685,8400.0
8673,2.0,580000.0,1.2,3006.0,2.0,1.0,1.0,0.0,70.0,1994.0,-37.8248,144.9667,8400.0
8674,3.0,1320000.0,7.7,3015.0,3.0,1.0,3.0,738.0,167.87566466700525,2006.7502117811096,-37.826,144.8769,1223.0
8675,1.0,380000.0,7.7,3015.0,1.0,1.0,1.0,89.0,37.0,1980.0,-37.8291,144.8848,1223.0
8676,3.0,1100000.0,7.7,3015.0,3.0,1.0,0.0,305.0,115.0,1900.0,-37.8312,144.8893,1223.0
8677,3.0,660000.0,7.7,3015.0,3.0,1.0,1.0,221.0,120.0,2003.0,-37.8297,144.8752,1223.0
8678,2.0,867000.0,4.6,3142.0,2.0,1.0,1.0,1087.0,-440.73283357349726,2015.886492367268,-37.8373,145.0106,7217.0
8679,1.0,552000.0,4.6,3142.0,1.0,1.0,1.0,0.0,364.8968371270514,1954.6322869796086,-37.8428,145.0081,7217.0
8680,2.0,655000.0,4.6,3142.0,2.0,1.0,1.0,1816.0,105.0,1960.0,-37.8389,145.0141,7217.0
8681,3.0,840000.0,4.6,3142.0,3.0,1.0,1.0,1678.0,94.0,1940.0,-37.8384,145.0178,7217.0
8682,2.0,1010000.0,4.6,3142.0,2.0,2.0,2.0,586.0,119.0,1990.0,-37.8427,145.0236,7217.0
8683,2.0,650000.0,4.6,3142.0,2.0,1.0,0.0,0.0,-607.665874145465,1966.1948743033176,-37.8454,145.0076,7217.0
8684,3.0,2400000.0,4.6,3142.0,3.0,2.0,1.0,224.0,-64.39529766920865,1950.0,-37.8445,145.0124,7217.0
8685,4.0,3600000.0,4.6,3142.0,4.0,2.0,2.0,815.0,-159.40487245262113,1978.1285663324493,-37.845,145.0134,7217.0
8686,2.0,750000.0,4.6,3142.0,2.0,1.0,1.0,0.0,83.38167950264571,1970.0,-37.8432,145.0137,7217.0
8687,1.0,247500.0,4.6,3142.0,1.0,1.0,1.0,0.0,-440.91046083551385,1878.2210947269875,-37.8421,145.0104,7217.0
8688,3.0,1320000.0,4.6,3142.0,3.0,2.0,1.0,3.0,131.0,1970.0,-37.8474,145.0125,7217.0
8689,3.0,922500.0,4.6,3142.0,3.0,1.0,2.0,4657.0,-241.32677166728723,1980.0,-37.8421,145.0237,7217.0
8690,2.0,760000.0,4.6,3142.0,2.0,1.0,1.0,0.0,115.79143947249575,1979.8996297315243,-37.8359,145.0126,7217.0
8691,2.0,546000.0,8.9,3016.0,2.0,1.0,1.0,2023.0,28.423470834419817,1979.0,-37.8573,144.8854,802.0
8692,3.0,670000.0,8.9,3016.0,3.0,2.0,2.0,146.0,141.0,2001.0,-37.857,144.8846,802.0
8693,3.0,1070000.0,8.9,3016.0,3.0,2.0,5.0,442.0,249.0,2003.0,-37.8538,144.8722,802.0
8694,3.0,1575000.0,8.9,3016.0,3.0,1.0,1.0,860.0,160.0,1950.0,-37.8565,144.8865,802.0
8695,4.0,1520000.0,8.9,3016.0,4.0,2.0,3.0,560.0,286.75477483620614,1979.093347949619,-37.8559,144.8764,802.0
8696,3.0,720000.0,8.9,3016.0,3.0,2.0,2.0,146.0,141.0,2001.0,-37.857,144.8846,802.0
8697,3.0,1045000.0,8.9,3016.0,3.0,2.0,3.0,526.0,159.0,1990.0,-37.855,144.8742,802.0
8698,2.0,585000.0,5.1,3181.0,2.0,1.0,1.0,0.0,79.0,1965.0,-37.8559,144.999,4380.0
8699,2.0,690000.0,5.1,3181.0,2.0,1.0,1.0,0.0,-188.88665161446195,1920.9187038778387,-37.8573,144.9978,4380.0
8700,2.0,854000.0,5.1,3181.0,2.0,1.0,1.0,774.0,90.0,1945.0,-37.8582,144.9979,4380.0
8701,1.0,900000.0,5.1,3181.0,1.0,1.0,1.0,160.0,343.8922907493831,1930.0,-37.8556,144.9885,4380.0
8702,1.0,350000.0,5.1,3181.0,1.0,1.0,0.0,0.0,48.0,1975.0,-37.8508,144.984,4380.0
8703,3.0,721500.0,15.0,3085.0,3.0,1.0,1.0,594.0,792.3104429681127,1902.439494337222,-37.7214,145.1063,1369.0
8704,5.0,1060000.0,15.0,3085.0,5.0,2.0,2.0,627.0,232.0,1960.0,-37.7327,145.0804,1369.0
8705,3.0,984000.0,15.0,3085.0,3.0,2.0,2.0,552.0,1577.5129550999538,1996.1751209732279,-37.7285,145.0851,1369.0
8706,2.0,450000.0,6.6,3183.0,2.0,1.0,1.0,0.0,50.0,1960.0,-37.8656,144.9919,2952.0
8707,2.0,490000.0,6.6,3183.0,2.0,1.0,0.0,601.0,460.4412142174804,1948.5978292352313,-37.8757,144.998,2952.0
8708,1.0,440000.0,6.6,3183.0,1.0,1.0,0.0,0.0,236.02765745748172,1940.0,-37.8686,144.9969,2952.0
8709,3.0,1406000.0,9.8,3040.0,3.0,1.0,1.0,34.0,-531.4767815892665,1991.2677638353125,-37.7506,144.8891,588.0
8710,3.0,1305000.0,9.8,3040.0,3.0,1.0,2.0,147.0,162.58140543485445,1965.5363990994892,-37.7523,144.8862,588.0
8711,3.0,488000.0,12.4,3083.0,3.0,1.0,1.0,260.0,150.0,1961.0,-37.7157,145.0386,1414.0
8712,3.0,1750000.0,1.9,3003.0,3.0,1.0,1.0,160.0,609.2295524448548,1870.0,-37.8082,144.9451,2230.0
8713,2.0,1013000.0,1.9,3003.0,2.0,2.0,1.0,0.0,130.0,2010.0,-37.8094,144.9452,2230.0
8714,3.0,1171000.0,1.9,3003.0,3.0,2.0,1.0,650.0,-66.95021695148186,1955.6306012177777,-37.8098,144.9448,2230.0
8715,2.0,1053000.0,1.9,3003.0,2.0,1.0,0.0,147.0,-290.9804529361293,1880.0,-37.8059,144.9459,2230.0
8716,1.0,295000.0,1.9,3003.0,1.0,1.0,1.0,0.0,-321.8181033658617,2013.0,-37.8084,144.9473,2230.0
8717,3.0,445000.0,14.5,3061.0,3.0,1.0,2.0,534.0,266.5145263840659,1870.3673758413233,-37.6741,144.9698,1889.0
8718,2.0,360000.0,5.3,3032.0,2.0,1.0,1.0,0.0,51.0,2010.0,-37.7847,144.9383,1052.0
8719,3.0,640000.0,10.4,3042.0,3.0,1.0,2.0,219.0,101.37,1960.0,-37.71655,144.88155,3464.0
8720,3.0,961000.0,10.4,3042.0,3.0,1.0,2.0,717.0,75.95259237056912,1950.0,-37.72274,144.88002,3464.0
8721,2.0,1535000.0,3.0,3206.0,2.0,1.0,0.0,171.0,-86.98962910154935,1900.0,-37.8481,144.9566,3280.0
8722,3.0,570000.0,10.5,3020.0,3.0,1.0,0.0,423.0,142.0,1920.0,-37.77917,144.82223,2185.0
8723,4.0,2345000.0,5.7,3078.0,4.0,2.0,2.0,803.0,758.0255563416902,2014.781077533788,-37.78122000000001,145.0336,2211.0
8724,3.0,900000.0,9.4,3025.0,3.0,1.0,2.0,672.0,110.0,1960.0,-37.8265,144.84386,5132.0
8725,5.0,5200000.0,6.3,3143.0,5.0,3.0,3.0,761.0,-238.28132197139496,1948.1287427590462,-37.85311,145.02847,4836.0
8726,3.0,1225000.0,10.2,3147.0,3.0,1.0,2.0,770.0,-415.2924264223182,1928.2891138620337,-37.87257,145.09781999999996,2894.0
8727,3.0,622000.0,9.5,3034.0,3.0,1.0,1.0,204.0,353.9311940439821,1936.7509077030822,-37.76215,144.85986,4502.0
8728,3.0,825000.0,9.5,3034.0,3.0,1.0,4.0,603.0,-448.9842285164959,1993.0911293763345,-37.76616,144.8575,4502.0
8729,4.0,1475000.0,7.9,3103.0,4.0,3.0,5.0,380.0,-353.4789235061318,1864.857348559688,-37.80156,145.06715,5682.0
8730,5.0,2160000.0,9.7,3104.0,5.0,1.0,2.0,860.0,-2.1084413159279194,1913.6032759292593,-37.79888,145.06649,7809.0
8731,3.0,1050000.0,9.7,3104.0,3.0,3.0,2.0,200.0,-134.0032103629133,1917.6231801229994,-37.79362,145.0652,7809.0
8732,3.0,1275000.0,9.7,3104.0,3.0,2.0,2.0,226.0,127.0,1965.0,-37.79495,145.08192,7809.0
8733,3.0,640000.0,23.2,3153.0,3.0,2.0,1.0,187.0,125.0,2010.0,-37.83909,145.26075,5030.0
8734,3.0,500000.0,23.2,3153.0,3.0,1.0,2.0,263.0,295.5840379810661,1970.0,-37.83303,145.27488,3598.0
8735,4.0,1221000.0,17.3,3193.0,4.0,2.0,3.0,554.0,-81.9900868004482,1925.0,-37.98139000000001,145.05251,5366.0
8736,4.0,1823000.0,17.3,3193.0,4.0,2.0,3.0,728.0,-104.02279372816992,1947.2927634521386,-37.98713,145.04887,5366.0
8737,6.0,2000000.0,17.3,3193.0,6.0,3.0,4.0,836.0,686.4699885793995,1953.738148446161,-37.98942,145.03394,5366.0
8738,3.0,1365000.0,11.4,3204.0,3.0,1.0,1.0,776.0,-730.2288415587777,1959.0262931521586,-37.92487,145.04703,6795.0
8739,3.0,1045000.0,11.4,3204.0,3.0,1.0,1.0,401.0,114.0,1970.0,-37.92999,145.04932,6795.0
8740,5.0,1220000.0,13.8,3165.0,5.0,2.0,2.0,611.0,188.0,1950.0,-37.93228,145.07026000000005,10969.0
8741,4.0,627500.0,35.2,3806.0,4.0,2.0,2.0,687.0,-595.2565063146612,1906.7646391587596,-38.02434,145.33117,17093.0
8742,3.0,642000.0,25.0,3155.0,3.0,2.0,2.0,968.0,-179.67966167038094,1948.1940731809548,-37.84674,145.29351,9704.0
8743,3.0,840000.0,16.1,3088.0,3.0,1.0,2.0,509.0,120.0,2000.0,-37.70822,145.11495,1390.0
8744,3.0,2650000.0,10.5,3186.0,3.0,2.0,2.0,645.0,219.0,1910.0,-37.90876,145.00743,10579.0
8745,1.0,380000.0,10.5,3186.0,1.0,1.0,1.0,1993.0,46.0,2000.0,-37.88468,144.99722,10579.0
8746,5.0,3250000.0,10.5,3186.0,5.0,3.0,2.0,835.0,40.072476243955165,1959.441924736241,-37.92615,145.00282,10579.0
8747,4.0,1731000.0,10.3,3187.0,4.0,3.0,2.0,345.0,239.0,2001.0,-37.91503,145.00888,6938.0
8748,3.0,465000.0,14.0,3047.0,3.0,2.0,3.0,248.0,123.21,2010.0,-37.68358,144.92387,4294.0
8749,3.0,518500.0,14.0,3047.0,3.0,1.0,0.0,576.0,110.0,1999.0,-37.69237,144.93143999999995,4294.0
8750,2.0,692000.0,5.2,3056.0,2.0,1.0,1.0,0.0,122.90216895556394,1975.9397323535318,-37.77742,144.95666,11918.0
8751,2.0,1305000.0,4.0,3057.0,2.0,1.0,0.0,315.0,205.92891282808048,1971.4660152395318,-37.76386,144.97783,5533.0
8752,3.0,1100000.0,5.2,3055.0,3.0,1.0,1.0,322.0,210.910817908267,1967.1267272915234,-37.76073,144.94803000000005,7082.0
8753,2.0,573000.0,5.2,3055.0,2.0,1.0,1.0,0.0,-78.05279166177169,1970.0,-37.76732,144.94098,7082.0
